Date, Open, High, Low,Close
2009/1/4,4502.05,4502.4,4460.8,4502.05
08/31/04,4459.32,4488.7,4458.8,4459.32
08/27/04,4490.11,4490.1,4453.6,4490.11
08/26/04,4453.9,4453.9,4412.7,4453.9
08/25/04,4411.57,4419.3,4399.8,4411.57
08/24/04,4407.46,4421.2,4402.4,4407.46
08/23/04,4405.3,4423.7,4374.4,4405.3
08/20/04,4369.19,4373.2,4349.5,4369.19
08/19/04,4362.63,4381.4,4353.2,4362.63
08/18/04,4355.25,4360.3,4331.6,4355.25
08/17/04,4358.68,4373.7,4338.6,4358.68
08/16/04,4350.17,4353.4,4283,4350.17
08/13/04,4301.53,4334.4,4297,4301.53
2008/12/4,4328.11,4342.9,4312.9,4328.11
2008/11/4,4312.16,4356.9,4289.6,4312.16
2008/10/4,4350.88,4350.9,4313.1,4350.88
2008/9/4,4314.4,4349.2,4293.5,4314.4
2008/6/4,4337.88,4411.8,4337.9,4337.88
2008/5/4,4413.37,4432.5,4413.4,4413.37
2008/4/4,4408.07,4429.3,4376.8,4408.07
2008/3/4,4429.68,4429.7,4408.1,4429.68
2008/2/4,4415.73,4419.8,4390.9,4415.73
07/30/04,4413.08,4425.3,4398,4413.08
07/29/04,4418.7,4420,4357.2,4418.7
07/28/04,4356.25,4370.9,4341.5,4356.25
07/27/04,4324.86,4324.9,4288.8,4324.86
07/26/04,4287.04,4333.5,4283.2,4287.04
07/23/04,4326.34,4349.6,4319.8,4326.34
07/22/04,4306.25,4363.3,4306.3,4306.25
07/21/04,4377.3,4391.5,4343,4377.3
07/20/04,4339.37,4348.8,4297.5,4339.37
07/19/04,4321.1,4349.3,4321.1,4321.1
07/16/04,4339.23,4357.4,4328.3,4339.23
07/15/04,4340.71,4372.4,4340.7,4340.71
07/14/04,4372.55,4373.2,4324.5,4372.55
07/13/04,4357.74,4379.9,4352.6,4357.74
2007/12/4,4359.97,4395.6,4354.3,4359.97
2007/9/4,4393.18,4393.2,4356.8,4393.18
2007/8/4,4381.11,4383.4,4324.1,4381.11
2007/7/4,4358.37,4392.9,4354.7,4358.37
2007/6/4,4370.74,4414.3,4365.3,4370.74
2007/5/4,4403.28,4423.3,4403.3,4403.28
2007/2/4,4407.4,4430.9,4398.3,4407.4
2007/1/4,4424.72,4487.9,4424.7,4424.72
06/30/04,4464.07,4512.8,4464.1,4464.07
06/29/04,4512.41,4518.5,4492.1,4512.41
06/28/04,4518.68,4535.1,4478.5,4518.68
06/25/04,4494.05,4503.9,4485.2,4494.05
06/24/04,4503.19,4516.7,4488.7,4503.19
06/23/04,4486.73,4498.1,4469.2,4486.73
06/22/04,4468.49,4501.7,4459.8,4468.49
06/21/04,4502.18,4511.1,4485.1,4502.18
06/18/04,4505.81,4510.5,4474.4,4505.81
06/17/04,4493.29,4504.7,4482,4493.29
06/16/04,4491.13,4508.3,4454.8,4491.13
06/15/04,4458.61,4462.3,4434.5,4458.61
06/14/04,4433.17,4484.1,4430.3,4433.17
2006/11/4,4483.96,4492.3,4463,4483.96
2006/10/4,4486.1,4494.4,4475.8,4486.1
2006/9/4,4489.47,4513.7,4481.2,4489.47
2006/8/4,4504.83,4515.2,4486.9,4504.83
2006/7/4,4491.6,4496.3,4459.2,4491.6
2006/4/4,4454.45,4457,4428.3,4454.45
2006/3/4,4435.41,4435.4,4400.7,4435.41
2006/2/4,4422.8,4462.1,4422.8,4422.8
2006/1/4,4422.68,4448.4,4411.4,4422.68
05/28/04,4430.69,4471.3,4423.1,4430.69
05/27/04,4453.62,4470.3,4429,4453.62
05/26/04,4438.29,4460.6,4415.3,4438.29
05/25/04,4418,4424.9,4396.6,4418
05/24/04,4428.87,4466.5,4427.3,4428.87
05/21/04,4431.43,4453.5,4414.4,4431.43
05/20/04,4428.71,4470.9,4418.8,4428.71
05/19/04,4471.8,4471.8,4418,4471.8
05/18/04,4414.41,4422.1,4403.9,4414.41
05/17/04,4403.02,4431.8,4363,4403.02
05/14/04,4441.79,4452.6,4412.3,4441.79
05/13/04,4453.81,4454.1,4415.4,4453.81
2005/12/4,4412.93,4448.3,4410,4412.93
2005/11/4,4454.72,4454.7,4405.6,4454.72
2005/10/4,4395.16,4498.1,4395.2,4395.16
2005/7/4,4498.37,4531.2,4463.2,4498.37
2005/6/4,4516.17,4571.1,4511.7,4516.17
2005/5/4,4569.53,4573.7,4528.6,4569.53
2005/4/4,4547.23,4553.8,4500.9,4547.23
04/30/04,4489.69,4529,4489.7,4489.69
04/29/04,4519.53,4540.8,4494.6,4519.53
04/28/04,4524.48,4584.5,4524.5,4524.48
04/27/04,4575.68,4582.3,4550.2,4575.68
04/26/04,4571.85,4586.9,4566.3,4571.85
04/23/04,4569.95,4601.6,4565.3,4569.95
04/22/04,4571.83,4575.6,4524.5,4571.83
04/21/04,4539.87,4551.3,4527.2,4539.87
04/20/04,4569.02,4581.7,4548.1,4569.02
04/19/04,4546.22,4548.2,4519.8,4546.22
04/16/04,4537.28,4540.2,4505.1,4537.28
04/15/04,4505.5,4512.1,4478.3,4505.5
04/14/04,4485.42,4513.9,4456.2,4485.42
04/13/04,4515.78,4525,4498.3,4515.78
2004/8/4,4489.67,4504.7,4475.9,4489.67
2004/7/4,4468.69,4499.8,4468.7,4468.69
2004/6/4,4472.82,4495.2,4462,4472.82
2004/5/4,4480.7,4483.1,4451.4,4480.7
2004/2/4,4465.61,4471.3,4408,4465.61
2004/1/4,4410.71,4419.4,4385.1,4410.71
03/31/04,4385.67,4427.2,4382.8,4385.67
03/30/04,4412.82,4415.9,4393.5,4412.82
03/29/04,4406.73,4417.2,4358,4406.73
03/26/04,4357.53,4386.9,4345,4357.53
03/25/04,4373.63,4373.6,4316.6,4373.63
03/24/04,4309.45,4341.4,4291.3,4309.45
03/23/04,4318.51,4360.6,4318.5,4318.51
03/22/04,4333.77,4415.2,4319.5,4333.77
03/19/04,4417.74,4428.2,4402.5,4417.74
03/18/04,4397.87,4460,4397.9,4397.87
03/17/04,4456.8,4463,4412.8,4456.8
03/16/04,4428.9,4438.7,4394.6,4428.9
03/15/04,4412.93,4471.2,4412.9,4412.93
2003/12/4,4467.35,4468.4,4374.5,4467.35
2003/11/4,4445.22,4543.3,4429.2,4445.22
2003/10/4,4545.33,4549.8,4520.6,4545.33
2003/9/4,4542.01,4552.6,4529.2,4542.01
2003/8/4,4553.75,4562,4543.5,4553.75
2003/5/4,4547.08,4566.2,4521.5,4547.08
2003/4/4,4559.07,4562.8,4524.7,4559.07
2003/3/4,4525.13,4539.3,4508.1,4525.13
2003/2/4,4540.11,4559.2,4522.7,4540.11
2003/1/4,4537,4540.7,4493.2,4537
02/27/04,4492.21,4556.9,4492.2,4492.21
02/26/04,4515.89,4526.9,4500.5,4515.89
02/25/04,4507.55,4513.9,4478.7,4507.55
02/24/04,4496.76,4537.5,4476.7,4496.76
02/23/04,4524.31,4556.4,4520.7,4524.31
02/20/04,4515.04,4549.6,4499.2,4515.04
02/19/04,4515.57,4517.3,4444.8,4515.57
02/18/04,4442.9,4468.9,4442.9,4442.9
02/17/04,4461.49,4465,4397.3,4461.49
02/16/04,4408.12,4412.9,4389.9,4408.12
02/13/04,4412.01,4423.9,4379.8,4412.01
2002/12/4,4377.73,4416.4,4370.2,4377.73
2002/11/4,4396.05,4416,4377.3,4396.05
2002/10/4,4404.95,4432.1,4400.8,4404.95
2002/9/4,4434.42,4436.8,4404.2,4434.42
2002/6/4,4402.72,4407.5,4384.1,4402.72
2002/5/4,4384.35,4404,4378.4,4384.35
2002/4/4,4398.46,4409.3,4369.1,4398.46
2002/3/4,4390.58,4392.1,4357.4,4390.58
2002/2/4,4381.37,4411.6,4366.9,4381.37
01/30/04,4390.68,4436.2,4390.7,4390.68
01/29/04,4411.53,4466.7,4410.2,4411.53
01/28/04,4468.12,4474.2,4426.8,4468.12
01/27/04,4447,4479.5,4444.8,4447
01/26/04,4445.48,4482.5,4432.9,4445.48
01/23/04,4460.81,4483,4438.6,4460.81
01/22/04,4476.79,4531.4,4476.8,4476.79
01/21/04,4511.18,4511.2,4486.9,4511.18
01/20/04,4499.27,4527.5,4498.5,4499.27
01/19/04,4518.14,4526.3,4487.7,4518.14
01/16/04,4487.88,4491.7,4457.2,4487.88
01/15/04,4456.08,4474,4443.3,4456.08
01/14/04,4461.39,4464.5,4431.1,4461.39
01/13/04,4440.14,4477.4,4436.6,4440.14
2001/12/4,4449.61,4466,4443.4,4449.61
2001/9/4,4466.29,4495.8,4445.1,4466.29
2001/8/4,4494.17,4520.1,4480,4494.17
2001/7/4,4472.97,4512.1,4466.2,4472.97
2001/6/4,4505.22,4522.9,4489.9,4505.22
2001/5/4,4513.25,4515.2,4494.9,4513.25
2001/2/4,4510.18,4518,4477.8,4510.18
12/31/03,4476.87,4491.8,4470.7,4476.87
12/30/03,4470.38,4477,4452.8,4470.38
12/29/03,4457.49,4460.9,4432.8,4457.49
12/24/03,4444.7,4457.4,4432.9,4444.7
12/23/03,4440.87,4440.9,4411.5,4440.87
12/22/03,4423.98,4431.5,4392.4,4423.98
12/19/03,4412.28,4427.8,4389,4412.28
12/18/03,4397.26,4402.7,4347.7,4397.26
12/17/03,4354.23,4366.5,4333.1,4354.23
12/16/03,4332.96,4351,4329,4332.96
12/15/03,4347.99,4397.2,4348,4347.99
2012/12/3,4347.64,4366.8,4329.8,4347.64
2012/11/3,4331.27,4347.2,4316.2,4331.27
2012/10/3,4335.39,4379.3,4312.5,4335.39
2012/9/3,4379.58,4407.5,4360.7,4379.58
2012/8/3,4359.84,4367.3,4338.3,4359.84
2012/5/3,4367.03,4385.4,4337.7,4367.03
2012/4/3,4378.21,4391.3,4371.5,4378.21
2012/3/3,4392.02,4401.6,4373,4392.02
2012/2/3,4378.94,4416.5,4359.9,4378.94
2012/1/3,4410.03,4410,4350.8,4410.03
11/28/03,4342.6,4380.2,4333.2,4342.6
11/27/03,4361.09,4390.4,4350.7,4361.09
11/26/03,4370.35,4423.6,4366.7,4370.35
11/25/03,4388.75,4409.4,4378.1,4388.75
11/24/03,4382.35,4384.5,4320.8,4382.35
11/21/03,4319.02,4324,4295.6,4319.02
11/20/03,4307.98,4356.5,4270.5,4307.98
11/19/03,4327.35,4340.3,4316.1,4327.35
11/18/03,4354.7,4375.3,4339.6,4354.7
11/17/03,4338.88,4390.7,4337.3,4338.88
11/14/03,4396.99,4411.3,4375.1,4396.99
11/13/03,4373.04,4406.8,4361.2,4373.04
2011/12/3,4371.25,4372.7,4336.2,4371.25
2011/11/3,4345.07,4349.2,4313.5,4345.07
2011/10/3,4341.76,4373.9,4338.6,4341.76
2011/7/3,4376.87,4389.2,4325.9,4376.87
2011/6/3,4324.19,4337.7,4283.4,4324.19
2011/5/3,4303.43,4327.5,4288.1,4303.43
2011/4/3,4330.25,4352.6,4322.4,4330.25
2011/3/3,4332.57,4338.1,4286.1,4332.57
10/31/03,4287.59,4292.3,4274,4287.59
10/30/03,4300.93,4332.9,4260.3,4300.93
10/29/03,4265.65,4293.1,4256.2,4265.65
10/28/03,4272.93,4280.1,4255.6,4272.93
10/27/03,4251.31,4267,4238.1,4251.31
10/24/03,4239,4248.7,4219,4239
10/23/03,4240.22,4277.6,4212.5,4240.22
10/22/03,4285.63,4359.4,4266.1,4285.63
10/21/03,4352.31,4377.6,4347.1,4352.31
10/20/03,4347.55,4370.4,4329.4,4347.55
10/17/03,4343.97,4360.1,4334.5,4343.97
10/16/03,4339.68,4371.2,4326.4,4339.68
10/15/03,4368.82,4393.8,4341,4368.82
10/14/03,4334.09,4375,4323.9,4334.09
10/13/03,4362.34,4362.3,4328,4362.34
2010/10/3,4311.02,4327,4291.4,4311.02
2010/9/3,4313.88,4316.8,4259.2,4313.88
2010/8/3,4268.59,4315.6,4257.5,4268.59
2010/7/3,4271.96,4275.6,4241.7,4271.96
2010/6/3,4270.1,4286,4260.2,4270.1
2010/3/3,4274.04,4285.4,4206.8,4274.04
2010/2/3,4209.06,4209.1,4172,4209.06
2010/1/3,4169.19,4169.2,4094.2,4169.19
09/30/03,4091.31,4164,4081.8,4091.31
09/29/03,4142.72,4190.7,4135.9,4142.72
09/26/03,4157.13,4201.9,4146.4,4157.13
09/25/03,4202.18,4225.4,4176.5,4202.18
09/24/03,4236.39,4265.3,4223.4,4236.39
09/23/03,4221.71,4251.4,4200.8,4221.71
09/22/03,4228.15,4251.4,4198.2,4228.15
09/19/03,4257.01,4321,4244.8,4257.01
09/18/03,4314.7,4314.7,4284.4,4314.7
09/17/03,4292.96,4329.6,4293,4292.96
09/16/03,4298.98,4301.9,4259.5,4298.98
09/15/03,4260.92,4277,4244,4260.92
2009/12/3,4237.81,4276.2,4229.6,4237.81
2009/11/3,4242.19,4266.2,4227.2,4242.19
2009/10/3,4252.08,4263.6,4240.7,4252.08
2009/9/3,4263.91,4293.7,4254.3,4263.91
2009/8/3,4292.09,4298,4270.9,4292.09
2009/5/3,4257.2,4261,4227.1,4257.2
2009/4/3,4248.83,4270.2,4240.7,4248.83
2009/3/3,4262.12,4279.1,4204.4,4262.12
2009/2/3,4204.36,4218.5,4193.3,4204.36
2009/1/3,4204.43,4222.1,4161.1,4204.43
08/29/03,4161.06,4227.7,4161.1,4161.06
08/28/03,4197.97,4229,4182.5,4197.97
08/27/03,4206.39,4214.3,4177.4,4206.39
08/26/03,4177.36,4227.8,4171.6,4177.36
08/22/03,4225.89,4265.3,4222,4225.89
08/21/03,4223.48,4250.4,4217.1,4223.48
08/20/03,4217.36,4254.4,4196.5,4217.36
08/19/03,4250.82,4286.9,4246.3,4250.82
08/18/03,4272.12,4272.6,4244.6,4272.12
08/15/03,4247.34,4266.4,4233.5,4247.34
08/14/03,4237.83,4242.8,4180.7,4237.83
08/13/03,4180.68,4216.8,4175.1,4180.68
2008/12/3,4185.57,4203.5,4170.9,4185.57
2008/11/3,4176.66,4181.7,4147.8,4176.66
2008/8/3,4147.79,4160.7,4095.6,4147.79
2008/7/3,4095.56,4095.6,4059.7,4095.56
2008/6/3,4070.42,4121,4044.9,4070.42
2008/5/3,4121.02,4131,4091.1,4121.02
2008/4/3,4100.05,4147.4,4086.2,4100.05
2008/1/3,4098.43,4157,4096.7,4098.43
07/31/03,4157.02,4171,4114.1,4157.02
07/30/03,4141.17,4159.3,4131.7,4141.17
07/29/03,4137.01,4164.4,4125,4137.01
07/28/03,4148.82,4183,4131.2,4148.82
07/25/03,4131.18,4149.6,4116.3,4131.18
07/24/03,4149.6,4155.2,4086.5,4149.6
07/23/03,4086.49,4115.2,4077.9,4086.49
07/22/03,4079.75,4079.7,4043.5,4079.75
07/21/03,4044.28,4097.9,4043.8,4044.28
07/18/03,4073.2,4090.3,4056.6,4073.2
07/17/03,4056.57,4082.6,4031.9,4056.57
07/16/03,4077.13,4132,4077.1,4077.13
07/15/03,4102.5,4135.6,4102.5,4102.5
07/14/03,4127.64,4135.9,4058.1,4127.64
2007/11/3,4058.14,4064.2,4013.7,4058.14
2007/10/3,4028.76,4068.2,4014.5,4028.76
2007/9/3,4054.69,4086.6,4048.6,4054.69
2007/8/3,4073.6,4088.2,4051.4,4073.6
2007/7/3,4074.77,4076.8,4021.1,4074.77
2007/4/3,4021.5,4031.4,4001.3,4021.5
2007/3/3,4024.8,4031.4,3980.3,4024.8
2007/2/3,4006.86,4025.8,3963.9,4006.86
2007/1/3,3963.92,4040.7,3951.5,3963.92
06/30/03,4031.17,4099,4021.6,4031.17
06/27/03,4067.84,4073.1,4040.8,4067.84
06/26/03,4041.67,4077.2,4029.2,4041.67
06/25/03,4067.86,4089.9,4049.8,4067.86
06/24/03,4060.93,4094.9,4052.4,4060.93
06/23/03,4087.89,4160.1,4081.3,4087.89
06/20/03,4160.14,4169.1,4119,4160.14
06/19/03,4131.46,4210.8,4128.7,4131.46
06/18/03,4207.01,4218.8,4172.8,4207.01
06/17/03,4190.36,4199.1,4152.9,4190.36
06/16/03,4152.9,4174.3,4112.4,4152.9
06/13/03,4134.12,4180.1,4124.9,4134.12
2006/12/3,4161.26,4193.6,4150,4161.26
2006/11/3,4150.15,4162.1,4113,4150.15
2006/10/3,4113.01,4132.4,4108.6,4113.01
2006/9/3,4129.09,4150.8,4101.1,4129.09
2006/6/3,4150.79,4178.5,4104.3,4150.79
2006/5/3,4104.25,4148.4,4083.1,4104.25
2006/4/3,4126.55,4143.5,4093.1,4126.55
2006/3/3,4115.73,4129.3,4074.4,4115.73
2006/2/3,4129.28,4129.3,4048.1,4129.28
05/30/03,4048.14,4096,4048.1,4048.14
05/29/03,4083.59,4095.5,4044.4,4083.59
05/28/03,4071.86,4073.1,3992.4,4071.86
05/27/03,3992.38,4000.7,3920.2,3992.38
05/23/03,3979.84,4012,3954,3979.84
05/22/03,3990.45,3990.4,3936.4,3990.45
05/21/03,3936.38,3971.6,3907.8,3936.38
05/20/03,3971.61,3985,3928.4,3971.61
05/19/03,3941.34,4049,3932.5,3941.34
05/16/03,4049.01,4080.8,4011.1,4049.01
05/15/03,4011.08,4020.3,3965.6,4011.08
05/14/03,3975.02,4023.2,3971.7,3975.02
05/13/03,3999.89,4008.8,3976.1,3999.89
2005/12/3,3987.44,3991,3941.1,3987.44
2005/9/3,3969.35,3974.5,3912.8,3969.35
2005/8/3,3928.87,3992.9,3919.5,3928.87
2005/7/3,3992.9,4038.5,3981.7,3992.9
2005/6/3,4006.39,4007,3952.6,4006.39
2005/2/3,3952.59,3952.6,3880.1,3952.59
2005/1/3,3880.13,3926,3875.3,3880.13
04/30/03,3925.97,3943,3912.3,3925.97
04/29/03,3927.82,3976.2,3915,3927.82
04/28/03,3940.25,3943,3855.5,3940.25
04/25/03,3870.2,3919.4,3859.9,3870.2
04/24/03,3899.03,3977.8,3892.2,3899.03
04/23/03,3966.45,3997.3,3917.7,3966.45
04/22/03,3917.69,3924.2,3873.9,3917.69
04/17/03,3889.22,3904.6,3826.1,3889.22
04/16/03,3854.9,3967.8,3849.5,3854.9
04/15/03,3916.85,3926.5,3849.4,3916.85
04/14/03,3849.41,3857.4,3800.7,3849.41
2004/11/3,3808.08,3871.4,3803.3,3808.08
2004/10/3,3803.27,3870.7,3803.2,3803.27
2004/9/3,3861.42,3907.1,3824.5,3861.42
2004/8/3,3868.79,3935.8,3868.5,3868.79
2004/7/3,3935.82,3962.2,3814.4,3935.82
2004/4/3,3814.36,3841.7,3751.7,3814.36
2004/3/3,3771.05,3808.5,3744.4,3771.05
2004/2/3,3753.41,3778.3,3682,3753.41
2004/1/3,3684.78,3691.8,3612.3,3684.78
03/31/03,3613.28,3708.5,3580.9,3613.28
03/28/03,3708.53,3752.6,3695.7,3708.53
03/27/03,3729.05,3793.1,3711.5,3729.05
03/26/03,3793.12,3809.5,3735,3793.12
03/25/03,3761.96,3782.8,3660.4,3761.96
03/24/03,3743.27,3861.1,3734.1,3743.27
03/21/03,3861.07,3881.7,3765.7,3861.07
03/20/03,3765.66,3790.7,3715.8,3765.66
03/19/03,3765.43,3828.3,3716.5,3765.43
03/18/03,3747.28,3810.8,3714,3747.28
03/17/03,3722.27,3774.3,3525.3,3722.27
03/14/03,3601.83,3612.9,3486.9,3601.83
03/13/03,3486.9,3489.1,3287,3486.9
2003/12/3,3287.04,3466.4,3277.5,3287.04
2003/11/3,3452.73,3468.5,3400.3,3452.73
2003/10/3,3436.05,3502.4,3434.5,3436.05
2003/7/3,3491.59,3555.4,3467.2,3491.59
2003/6/3,3555.42,3590.3,3526.1,3555.42
2003/5/3,3563.54,3625.3,3558.8,3563.54
2003/4/3,3625.34,3684.7,3612.6,3625.34
2003/3/3,3684.67,3714.9,3640.8,3684.67
02/28/03,3655.58,3655.6,3553.6,3655.58
02/27/03,3569.88,3627.4,3535.1,3569.88
02/26/03,3593.29,3652,3558.8,3593.29
02/25/03,3621.47,3701.8,3592.1,3621.47
02/24/03,3701.84,3746.5,3699.8,3701.84
02/21/03,3727.11,3727.1,3660.2,3727.11
02/20/03,3687.25,3724.7,3655.8,3687.25
02/19/03,3658.3,3738.5,3657.9,3658.3
02/18/03,3729.54,3747,3669.6,3729.54
02/17/03,3692.37,3692.4,3611.9,3692.37
02/14/03,3611.9,3683.6,3601.5,3611.9
02/13/03,3610.82,3640.7,3568.7,3610.82
2002/12/3,3616.12,3669.2,3613.3,3616.12
2002/11/3,3669.21,3675,3579.1,3669.21
2002/10/3,3579.07,3626.4,3568.1,3579.07
2002/7/3,3599.16,3639.1,3568.4,3599.16
2002/6/3,3597.04,3689.7,3563.9,3597.04
2002/5/3,3678.72,3678.7,3569,3678.72
2002/4/3,3590.09,3689.4,3590.1,3590.09
2002/3/3,3689.36,3698.9,3567.4,3689.36
01/31/03,3567.41,3580.5,3510.6,3567.41
01/30/03,3578.67,3579.6,3483.8,3578.67
01/29/03,3483.79,3493.7,3391.5,3483.79
01/28/03,3489.98,3538.5,3464.1,3489.98
01/27/03,3480.83,3603.7,3460.3,3480.83
01/24/03,3603.72,3665.2,3583.7,3603.72
01/23/03,3622.16,3721.7,3622.2,3622.16
01/22/03,3677.98,3752.8,3658.4,3677.98
01/21/03,3736.69,3815,3736.7,3736.69
01/20/03,3778.61,3853.4,3774.1,3778.61
01/17/03,3820.57,3881.8,3820.6,3820.57
01/16/03,3881.81,3900.8,3863.1,3881.81
01/15/03,3887.75,3963.2,3880.1,3887.75
01/14/03,3945.59,3983.8,3924.3,3945.59
01/13/03,3948.27,4020.2,3921.9,3948.27
2001/10/3,3974.12,3997.2,3926,3974.12
2001/9/3,3933.98,3942.5,3865.8,3933.98
2001/8/3,3924.82,3957.4,3906.8,3924.82
2001/7/3,3957.39,4015.4,3925.4,3957.39
2001/6/3,4001.37,4025.5,3930.9,4001.37
2001/3/3,4004.95,4027.6,3991.2,4004.95
2001/2/3,4009.46,4009.5,3915.8,4009.46
12/31/02,3940.36,3949.1,3890.7,3940.36
12/30/02,3900.62,3903.7,3805.1,3900.62
12/27/02,3829.39,3944.1,3822.2,3829.39
12/24/02,3942.1,3957.7,3923.4,3942.1
12/23/02,3936.87,3936.9,3887.6,3936.87
12/20/02,3889.86,3893.3,3841.4,3889.86
12/19/02,3841.41,3907.2,3803.4,3841.41
12/18/02,3835.18,3911.4,3827.8,3835.18
12/17/02,3908.71,3999.8,3906.1,3908.71
12/16/02,3983.97,3987.9,3846.8,3983.97
12/13/02,3878.07,3961.8,3839.4,3878.07
2012/12/2,3935.31,3982.3,3916,3935.31
2012/11/2,3974.87,3995,3919.9,3974.87
2012/10/2,3925,3985.6,3912.1,3925
2012/9/2,3933.93,4039.8,3933.9,3933.93
2012/6/2,4013.46,4050.4,3931.9,4013.46
2012/5/2,4032.42,4109.9,4019.6,4032.42
2012/4/2,4048.6,4075.4,4023,4048.6
2012/3/2,4075.39,4154.3,4070.6,4075.39
2012/2/2,4154.27,4218.6,4149.8,4154.27
11/29/02,4169.41,4206.8,4130.3,4169.41
11/28/02,4185.4,4202.2,4138.9,4185.4
11/27/02,4144.19,4146.2,4060.9,4144.19
11/26/02,4070.96,4142.1,4058.3,4070.96
11/25/02,4122.21,4197.7,4108,4122.21
11/22/02,4175.23,4224.8,4162.8,4175.23
11/21/02,4190,4194.8,4094.9,4190
11/20/02,4094.86,4118.4,4069.3,4094.86
11/19/02,4096.51,4116.9,4070.7,4096.51
11/18/02,4115.99,4164.7,4087,4115.99
11/15/02,4091.62,4117.4,4053.1,4091.62
11/14/02,4053.14,4064,3985.4,4053.14
11/13/02,4029.38,4085,3986.9,4029.38
2011/12/2,4085.05,4085,4013.9,4085.05
2011/11/2,4015.58,4044,3961,4015.58
2011/8/2,4034.58,4091.6,4026.2,4034.58
2011/7/2,4081.26,4147.1,4073.4,4081.26
2011/6/2,4103.72,4192.4,4101,4103.72
2011/5/2,4146.13,4146.1,4083.1,4146.13
2011/4/2,4141.46,4143.4,3997,4141.46
2011/1/2,3996.98,4039.7,3953.3,3996.98
10/31/02,4039.66,4073,3978.7,4039.66
10/30/02,4002.65,4002.7,3934.6,4002.65
10/29/02,3935.93,4090.5,3919.4,3935.93
10/28/02,4090.46,4147.9,4051.1,4090.46
10/25/02,4051.09,4103.7,4019.8,4051.09
10/24/02,4103.69,4107.7,4006.9,4103.69
10/23/02,4006.91,4166.6,4006.9,4006.91
10/22/02,4118.88,4184.6,4108.8,4118.88
10/21/02,4133.77,4156.3,4086.5,4133.77
10/18/02,4130.54,4197.5,4075.4,4130.54
10/17/02,4170.68,4189,4057.7,4170.68
10/16/02,4057.71,4179.6,4031.6,4057.71
10/15/02,4130.33,4130.3,3931.6,4130.33
10/14/02,3931.64,3992.6,3908.1,3931.64
2010/11/2,3953.38,3953.4,3777.3,3953.38
2010/10/2,3777.28,3780.4,3663.4,3777.28
2010/9/2,3742.4,3778.3,3704.3,3742.4
2010/8/2,3730.47,3840.5,3723.9,3730.47
2010/7/2,3780.93,3813.8,3733.4,3780.93
2010/4/2,3813.77,3886.2,3793.7,3813.77
2010/3/2,3880.34,3961.5,3855.5,3880.34
2010/2/2,3905.25,3925.6,3797.4,3905.25
2010/1/2,3797.4,3806.4,3690.4,3797.4
09/30/02,3721.75,3907.2,3669.7,3721.75
09/27/02,3907.2,3920.3,3831.2,3907.2
09/26/02,3850.61,3850.6,3696.2,3850.61
09/25/02,3696.25,3771.5,3624.2,3696.25
09/24/02,3671.13,3761.1,3609.9,3671.13
09/23/02,3739.37,3925.2,3717.8,3739.37
09/20/02,3860.1,4064.1,3755.6,3860.1
09/19/02,3813.53,3896.9,3781.6,3813.53
09/18/02,3865.41,4025.1,3865.4,3865.41
09/17/02,4025.15,4150.2,4014.7,4025.15
09/16/02,4044.25,4068.4,3973.7,4044.25
09/13/02,4008.02,4085.3,3927.8,4008.02
2009/12/2,4084.9,4210.7,4078.7,4084.9
2009/11/2,4210.66,4246.4,4129.4,4210.66
2009/10/2,4175.52,4177.6,4062.4,4175.52
2009/9/2,4062.44,4107.2,4035.5,4062.44
2009/6/2,4107.22,4138.3,3981.9,4107.22
2009/5/2,4011.01,4064.7,3918.6,4011.01
2009/4/2,4026.95,4071.6,3990.3,4026.95
2009/3/2,4028.65,4180.9,3991,4028.65
2009/2/2,4180.88,4227.3,4156.2,4180.88
08/30/02,4227.28,4259.3,4173.5,4227.28
08/29/02,4209.31,4274,4179.3,4209.31
08/28/02,4274.02,4449.7,4274,4274.02
08/27/02,4449.72,4464,4358.3,4449.72
08/23/02,4389.82,4455.3,4389.8,4389.82
08/22/02,4434.72,4437.2,4364.8,4434.72
08/21/02,4364.8,4466.4,4348.9,4364.8
08/20/02,4368.89,4452.4,4361.5,4368.89
08/19/02,4426.85,4432.3,4307.7,4426.85
08/16/02,4329.97,4382.3,4285.9,4329.97
08/15/02,4327.45,4345.7,4171.1,4327.45
08/14/02,4171.06,4271.7,4158.3,4171.06
08/13/02,4271.66,4271.7,4162.5,4271.66
2008/12/2,4221.56,4322.4,4212.7,4221.56
2008/9/2,4322.36,4322.4,4190.4,4322.36
2008/8/2,4240.47,4240.5,4094.4,4240.47
2008/7/2,4094.43,4206.9,4069,4094.43
2008/6/2,4131.03,4136.1,3900.7,4131.03
2008/5/2,3996.41,4080.9,3946.4,3996.41
2008/2/2,4075.55,4102.5,4023.3,4075.55
2008/1/2,4044.52,4282.4,4043.5,4044.52
07/31/02,4246.21,4306.1,4169.4,4246.21
07/30/02,4180.92,4271.3,4133.7,4180.92
07/29/02,4202.7,4202.7,4016.6,4202.7
07/26/02,4016.65,4029.5,3854.2,4016.65
07/25/02,3965.89,3965.9,3777.1,3965.89
07/24/02,3777.13,3858,3625.9,3777.13
07/23/02,3857.99,3994.4,3794.4,3857.99
07/22/02,3895.5,4098.3,3895.5,3895.5
07/19/02,4098.32,4297.3,4098.3,4098.32
07/18/02,4297.3,4301.2,4168.1,4297.3
07/17/02,4190.63,4200,3966.8,4190.63
